gene,DEstatus.2
SSFA2,FALSE
CIR1,FALSE
OLA1,FALSE
FAN1,FALSE
RTKN2,FALSE
DYRK1A,FALSE
TBX18,FALSE
CHST15,FALSE
VPS45,FALSE
HLX,FALSE
KCTD3,FALSE
PDHX,FALSE
C9orf91,FALSE
LDHC,TRUE
EPRS,FALSE
ETS2,FALSE
HIPK3,FALSE
KIAA1549L,FALSE
RP11-379B18.5,FALSE
KIAA0355,FALSE
TNS1,FALSE
ZNF618,FALSE
MAP4K3,FALSE
RHPN2,FALSE
AC084082.3,FALSE
HECW2,FALSE
C5orf22,FALSE
SLC25A6,FALSE
CEP68,FALSE
GPR157,FALSE
SOS1,FALSE
NOB1,FALSE
ORC4,FALSE
PNO1,FALSE
ORC2,FALSE
AR,FALSE
DHRSX,FALSE
ASMTL,FALSE
CHST11,FALSE
MSS51,FALSE
USP54,FALSE
PIGW,FALSE
FOXO1,FALSE
CCNY,FALSE
WEE1,FALSE
ALDH18A1,FALSE
C8orf88,FALSE
CUL2,FALSE
ANAPC16,FALSE
CCDC6,FALSE
SENP6,FALSE
RNF169,FALSE
AOX1,TRUE
VEGFA,FALSE
WBP1L,FALSE
SSB,FALSE
NAB1,FALSE
TFAM,FALSE
SHOC2,FALSE
BARD1,FALSE
SMARCAL1,FALSE
PRPF4B,FALSE
HPS5,FALSE
SMC3,FALSE
ZNF143,TRUE
ISL2,FALSE
TMEM41B,FALSE
CDH24,FALSE
XPNPEP1,FALSE
SSTR1,FALSE
RPL27A,FALSE
FAM208B,FALSE
GTF2H1,FALSE
BTN2A1,FALSE
FAM46A,FALSE
AIP,FALSE
TRAK2,FALSE
FIGN,FALSE
ATF2,FALSE
LACC1,FALSE
THADA,FALSE
CHKA,FALSE
RXRA,FALSE
YOD1,FALSE
TRMT61B,FALSE
LRRC41,FALSE
RPAP1,FALSE
UBALD1,FALSE
RP11-539L10.2,TRUE
FAM73A,FALSE
DDX60L,FALSE
FAR2,FALSE
KLHL28,FALSE
AC023137.2,TRUE
SAV1,FALSE
GALNS,FALSE
GAS8,FALSE
KIAA0040,FALSE
NDC1,FALSE
TSPAN14,FALSE
RANBP10,FALSE
DOHH,FALSE
MAU2,FALSE
TET3,FALSE
TBC1D12,FALSE
RP11-178G16.5,FALSE
SGPL1,FALSE
PCBD1,FALSE
ABHD17A,FALSE
ZNF638,FALSE
CTNNBIP1,FALSE
GFOD2,FALSE
PRKCE,FALSE
C11orf58,FALSE
PBLD,FALSE
BTRC,FALSE
PPIF,FALSE
DPCD,FALSE
SLIT3,FALSE
FMNL1,FALSE
CD81,FALSE
ORAI2,FALSE
ALKBH4,FALSE
OSBPL3,FALSE
KIAA1551,FALSE
TMEM135,FALSE
PPP2R5D,FALSE
DCAF5,FALSE
ZMIZ1,FALSE
HIF1AN,FALSE
WRN,FALSE
RP11-434I12.3,TRUE
GLTSCR1L,FALSE
CCDC77,FALSE
RAB15,FALSE
CARS,FALSE
DUSP22,FALSE
PACS2,FALSE
EXOC2,FALSE
SLC38A6,FALSE
NAA30,FALSE
ALG8,FALSE
PELI2,FALSE
PTK7,FALSE
UVRAG,FALSE
CUL9,FALSE
DNPH1,FALSE
RP11-461L13.4,TRUE
CPSF4,FALSE
TMX1,FALSE
RBM22,FALSE
NOLC1,FALSE
TMEM87A,FALSE
TMEM30A,FALSE
GMDS,FALSE
IBTK,FALSE
COX7A2,FALSE
CEP152,FALSE
ZNF106,FALSE
RAN,FALSE
PLEKHB2,FALSE
NOL10,FALSE
BIRC6,FALSE
OPN3,FALSE
NFATC1,FALSE
LIG4,FALSE
ARHGAP32,FALSE
ID2,FALSE
SLC5A11,TRUE
PBX1,FALSE
ODC1,FALSE
HPCAL1,FALSE
XAB2,FALSE
ARHGEF1,FALSE
POU3F1,TRUE
MBD6,FALSE
MARS,FALSE
ABCF2,FALSE
ZSWIM1,FALSE
MTX1,FALSE
ZNF276,FALSE
ADPGK,FALSE
RAET1G,FALSE
DENND4A,FALSE
RNF167,FALSE
ENO3,FALSE
MCCC1,FALSE
MED13,FALSE
INTS2,FALSE
DHX40,FALSE
MRC1,TRUE
FAM168B,FALSE
CENPW,FALSE
KPNB1,FALSE
PLXNB2,FALSE
MGAT5,FALSE
WDR5,FALSE
MKL1,FALSE
PTMA,FALSE
ZNF546,FALSE
KIAA1217,FALSE
MECOM,FALSE
MYNN,FALSE
MASTL,FALSE
RECQL5,FALSE
HIPK2,FALSE
RPL26L1,FALSE
CUL5,FALSE
ZNF202,FALSE
GALK1,TRUE
YIPF1,FALSE
F10,FALSE
TUBGCP3,FALSE
IARS,FALSE
RP11-11C20.3,TRUE
RFX7,FALSE
F2R,FALSE
SCRIB,FALSE
SYNE2,FALSE
PCID2,FALSE
QPCTL,FALSE
FAHD1,FALSE
PIP4K2C,FALSE
FAM83H,FALSE
SFT2D2,FALSE
IDI1,FALSE
PFKP,FALSE
DENND1B,FALSE
CTD-3025N20.3,FALSE
SDC1,FALSE
RNF166,FALSE
TIMM10,FALSE
SRSF7,FALSE
RP11-434H6.7,TRUE
DARS,FALSE
CYCS,FALSE
RGL2,FALSE
F8A1,FALSE
TOMM34,FALSE
SLC25A12,FALSE
RP4-555D20.2,FALSE
STARD9,TRUE
DCHS1,FALSE
TMEM258,FALSE
PYGM,FALSE
ILK,FALSE
SMPD1,FALSE
APBB1,FALSE
ADRA2A,TRUE
ASNS,FALSE
CNKSR3,FALSE
SOX9,FALSE
SMARCD2,FALSE
RASD1,FALSE
RAI1,FALSE
NUP88,FALSE
TRAM2-AS1,FALSE
MAB21L3,TRUE
ATP2B4,FALSE
C6orf164,TRUE
MRPS11,FALSE
NDUFA2,FALSE
AKAP10,FALSE
KCNE4,FALSE
FTSJ3,FALSE
KIF3A,FALSE
RP11-571M6.18,TRUE
ZC3H11A,FALSE
BLMH,FALSE
GFPT2,TRUE
GOSR1,FALSE
CPD,FALSE
PTBP1,FALSE
DCAF17,FALSE
PRKD3,FALSE
RAB3GAP1,FALSE
STRN,FALSE
AKAP17A,FALSE
CEBPZ,FALSE
RP11-114I8.4,TRUE
RP11-817O13.8,FALSE
BCAM,FALSE
CD274,FALSE
CLIC4,FALSE
CAAP1,FALSE
RCL1,FALSE
KIAA0895L,FALSE
SMYD3,FALSE
GGPS1,FALSE
RP11-1006G14.1,TRUE
EHBP1,FALSE
OTX1,FALSE
PDCL3,FALSE
COQ10B,FALSE
CTC-297N7.8,FALSE
ITPR1,FALSE
NOV,FALSE
SF3B1,FALSE
ST3GAL5,FALSE
MYC,FALSE
CHST10,FALSE
ANK1,FALSE
RAB33B,FALSE
KDM3A,FALSE
ENPP2,FALSE
NUBP2,FALSE
UBE2D2,FALSE
DIAPH1,FALSE
ANKHD1,FALSE
NSUN3,FALSE
PEX12,FALSE
CHMP3,FALSE
DERL1,FALSE
DSCC1,FALSE
RELL1,FALSE
AC009404.2,FALSE
XRCC6,FALSE
SNX29,FALSE
SESTD1,FALSE
RP11-95D17.1,FALSE
TAF1D,FALSE
ABTB2,FALSE
NSUN2,FALSE
FAM49B,FALSE
ASAP1,FALSE
CEP57,FALSE
DDX5,FALSE
UTP6,FALSE
C17orf75,FALSE
ZNF79,FALSE
LGALS3BP,FALSE
PSMD11,FALSE
CYTH1,FALSE
CDC23,FALSE
TMSB10,FALSE
JAM3,FALSE
ORC6,FALSE
GSTM2,FALSE
ROR1,FALSE
DYNLL1,FALSE
SEC22C,FALSE
HEXIM1,FALSE
RP11-638I2.6,TRUE
RP11-803P9.1,TRUE
PLEKHG4,FALSE
PPP2R3A,FALSE
CTD-2568P8.1,TRUE
DYNLL2,FALSE
PAPD5,FALSE
ADCY7,FALSE
ACTC1,FALSE
ANKRD29,FALSE
IMPACT,FALSE
NPR2,FALSE
RAB3B,FALSE
SLC50A1,FALSE
CABYR,TRUE
NUS1,FALSE
HDLBP,FALSE
IGF2BP2,FALSE
LINC00638,TRUE
THBS3,FALSE
STK16,FALSE
RP11-546O6.4,TRUE
GOLGA6A,FALSE
UXS1,FALSE
KIFC1,FALSE
HYI,FALSE
FHL2,FALSE
SLC25A20,FALSE
THRAP3,FALSE
EFTUD2,FALSE
NOL7,FALSE
DUSP3,FALSE
RP11-819C21.1,TRUE
STK25,FALSE
LUC7L3,FALSE
ABCC3,FALSE
ZUFSP,FALSE
PPP1R7,FALSE
SMURF2,FALSE
LRRC59,FALSE
MRPL27,FALSE
PPP1R9B,FALSE
NOP58,FALSE
COL1A1,FALSE
LRRC40,FALSE
TCF7L1,FALSE
DOCK1,FALSE
SPC25,FALSE
RP11-173M1.8,TRUE
OR4F3,TRUE
CROCC,FALSE
CNTNAP1,FALSE
APBA3,FALSE
API5,FALSE
ZWILCH,FALSE
RPL4,FALSE
FAM177A1,FALSE
AKAP6,FALSE
ANKRD40,FALSE
MBIP,FALSE
ATP2A1,TRUE
RP11-671J11.6,TRUE
PRR16,FALSE
KCNQ5,FALSE
HCCS,FALSE
MAP3K13,FALSE
DIMT1,FALSE
USP36,FALSE
SNX1,FALSE
WDR75,FALSE
ZFAND3,FALSE
AGFG2,FALSE
LANCL1,FALSE
LSM5,FALSE
TXLNG,FALSE
RUVBL1,FALSE
WBP11,FALSE
PHF8,FALSE
RBM28,FALSE
USP42,FALSE
IMPDH1,FALSE
FAM192A,FALSE
RIMKLB,FALSE
ALS2CL,FALSE
SERPINE1,FALSE
AP1S1,FALSE
HUWE1,FALSE
DOK1,FALSE
HSP90B1,FALSE
ZCCHC9,FALSE
SLC30A6,FALSE
ASXL1,FALSE
PCOLCE,FALSE
HNRNPA0,FALSE
POLE4,FALSE
ATG2B,FALSE
CNOT3,FALSE
CCDC88A,FALSE
MAP1B,FALSE
MRPL18,FALSE
RNASE4,FALSE
AUP1,FALSE
LMBRD1,FALSE
HTRA2,FALSE
FENDRR,FALSE
HIST1H2BI,FALSE
MKX,FALSE
HIST1H2AE,FALSE
TLE1,FALSE
HEBP2,FALSE
CAP2,FALSE
DLG3,FALSE
BCYRN1,FALSE
NCK2,FALSE
MDN1,FALSE
DKFZP434O1614,TRUE
RP11-410L14.2,FALSE
ICK,FALSE
CD83,TRUE
RNF8,FALSE
RPL31,FALSE
ARHGEF39,TRUE
ERO1L,FALSE
DENND4C,FALSE
RP11-1057B6.1,TRUE
RPS6,FALSE
HK2,FALSE
PDP2,FALSE
C1GALT1,FALSE
CLIP4,FALSE
MAPK13,FALSE
CD72,TRUE
RPA3,FALSE
PLOD3,FALSE
YME1L1,FALSE
ABI1,FALSE
ASF1B,FALSE
ZKSCAN1,FALSE
PDAP1,FALSE
DNAJC1,FALSE
NPTX2,TRUE
GGCX,FALSE
CCT4,FALSE
USP34,FALSE
HSPB1,FALSE
IGFBP5,FALSE
EFHD1,FALSE
MCCC2,FALSE
SERPINB1,FALSE
UNC50,FALSE
EML1,FALSE
STAM,FALSE
AP3S1,FALSE
MED14,FALSE
MRPL45,FALSE
BCL2L1,FALSE
ELMOD3,FALSE
RP5-1068E13.7,FALSE
ENKD1,FALSE
TMEM5,FALSE
PAPOLG,FALSE
MAN1A2,FALSE
MIER1,FALSE
FAF1,FALSE
GLS,FALSE
STAT1,FALSE
FN1,FALSE
RP11-463O12.3,TRUE
FBLN1,FALSE
COL27A1,FALSE
SZT2,FALSE
LSM14A,FALSE
MAPK14,FALSE
SLC44A2,FALSE
CDKN2D,FALSE
SRSF3,FALSE
TAP1,FALSE
LYPD4,FALSE
KCTD20,FALSE
HSPB7,FALSE
STK38,FALSE
SIT1,TRUE
RNF38,FALSE
RP11-561B11.3,TRUE
NAP1L1,FALSE
FANCE,FALSE
PPARD,FALSE
APTX,FALSE
UBAP2,FALSE
MTRF1L,FALSE
HDAC6,FALSE
FSCN2,TRUE
SLC35G5,TRUE
MASP1,FALSE
KAT6A,FALSE
UQCRH,FALSE
SOD2,FALSE
MRPL43,FALSE
NUDT1,FALSE
EIF3B,FALSE
AKT1,FALSE
ACVR2A,FALSE
XXbac-BPG248L24.13,TRUE
RP11-434P11.2,TRUE
MPHOSPH8,FALSE
TMEM64,FALSE
PITPNA,FALSE
PRPF8,FALSE
EPB41L5,FALSE
FYTTD1,FALSE
SF3B14,FALSE
GNA11,FALSE
NOD1,FALSE
SYNPO2,FALSE
STAM2,FALSE
SUZ12,FALSE
KHSRP,FALSE
OOEP,TRUE
GPD2,FALSE
AAAS,FALSE
CBX5,FALSE
TBC1D2B,FALSE
EIF2AK2,FALSE
ANKIB1,FALSE
CDC40,FALSE
AFF1,FALSE
ERN1,FALSE
CTD-2207P18.2,TRUE
ZNF782,FALSE
CWC25,FALSE
MLLT6,FALSE
RPL19,FALSE
ACTG1,FALSE
RUVBL2,FALSE
MSRB3,FALSE
DERA,FALSE
UBASH3B,FALSE
TADA2A,FALSE
CXorf40A,FALSE
NUFIP2,FALSE
RP11-358M11.3,TRUE
CLPTM1L,FALSE
TBCEL,FALSE
AATF,FALSE
DHRS11,TRUE
NCL,FALSE
FAHD2A,FALSE
CHCHD2,FALSE
MOB2,FALSE
ACTR3,FALSE
B4GALNT4,FALSE
SLC35F5,FALSE
LMAN1,FALSE
NDUFA4,FALSE
RP11-214C8.2,TRUE
PSMD14,FALSE
SNX17,FALSE
ARID5B,FALSE
CDH2,FALSE
EIF2B4,FALSE
IQCE,FALSE
DALRD3,FALSE
BRAT1,FALSE
LFNG,FALSE
MOGS,FALSE
IMPG2,TRUE
PPM1G,FALSE
PCNP,FALSE
SNORD3C,FALSE
NPM1,FALSE
TCEA2,FALSE
NAB2,FALSE
STAT6,FALSE
GNB2,FALSE
BPGM,FALSE
ANAPC4,FALSE
ZC3H18,FALSE
SNRNP48,FALSE
PEPD,FALSE
POLR1D,FALSE
ZNF81,FALSE
ELOVL5,FALSE
GOLGA6C,TRUE
FBXO22,FALSE
TRIM37,FALSE
EPC1,FALSE
RAD51C,FALSE
Sep-04,FALSE
MTMR4,FALSE
HIBADH,FALSE
RP11-364L4.3,TRUE
RP11-686O6.2,FALSE
GOLGA5,FALSE
TAX1BP1,FALSE
LRRC66,TRUE
TANC1,FALSE
RAPGEFL1,FALSE
UPRT,FALSE
STRAP,FALSE
CASC3,FALSE
PSMD3,FALSE
ACVR1,FALSE
SSBP1,FALSE
GPATCH8,FALSE
MLF1,TRUE
CPED1,FALSE
NET1,FALSE
PLEKHA8,FALSE
UBTF,FALSE
ZBTB4,FALSE
GRB10,FALSE
FKBP14,FALSE
UBE2V2,FALSE
SFSWAP,FALSE
DIO3,FALSE
HSP90AA1,FALSE
RPS18,FALSE
RP11-464F9.22,TRUE
SIN3A,FALSE
PTPLAD1,FALSE
THYN1,FALSE
NCAPD3,FALSE
TTC3,FALSE
DPP8,FALSE
PLTP,FALSE
FRY,FALSE
CUL3,FALSE
GSS,FALSE
PCIF1,FALSE
THEM4,FALSE
CPXM1,FALSE
TRPC4AP,FALSE
SECISBP2L,FALSE
USP8,FALSE
BMPR2,FALSE
TMOD3,FALSE
EZH2,FALSE
TMEM106B,FALSE
MEST,TRUE
XRN2,FALSE
TRAF3IP1,FALSE
VDAC3,FALSE
PHF14,FALSE
NRF1,FALSE
CLDN15,FALSE
ADARB1,FALSE
ZDBF2,FALSE
RP11-318E3.9,FALSE
GTF2F2,FALSE
QRSL1,FALSE
SNX9,FALSE
TULP4,FALSE
PSEN1,TRUE
TMEM165,FALSE
CLOCK,FALSE
AMFR,FALSE
NTM,FALSE
MAS1,TRUE
GPBP1L1,FALSE
MLLT4,FALSE
XPO1,FALSE
CCDC17,TRUE
SLC39A9,FALSE
ETFDH,FALSE
SCN9A,FALSE
MRPL32,FALSE
PLRG1,FALSE
PHF20,FALSE
UFL1,FALSE
CLIP1,FALSE
SYNPO,FALSE
CCDC62,TRUE
HIP1R,FALSE
GLI3,FALSE
COL5A2,FALSE
ACTN1,FALSE
AHR,FALSE
CHCHD3,FALSE
TSPAN13,FALSE
TMEM175,FALSE
ZNF397,FALSE
ZSCAN30,FALSE
RARRES2,FALSE
FGFRL1,FALSE
ZFYVE26,FALSE
ME3,FALSE
RP11-909M7.3,FALSE
PSMA4,FALSE
RP11-344N10.5,TRUE
BTBD9,FALSE
DFNB31,FALSE
EXT2,FALSE
MON2,FALSE
NANS,FALSE
VPS41,FALSE
VEZT,FALSE
BNC1,FALSE
EZR,FALSE
ZNF718,FALSE
JADE1,FALSE
COL18A1,FALSE
YTHDF3,FALSE
AC016586.1,FALSE
PDE4A,FALSE
GTF2IRD1,FALSE
GAL,FALSE
ERMARD,FALSE
NOL8,FALSE
CTA-384D8.34,TRUE
ZEB2,FALSE
ADSSL1,FALSE
KIAA2018,FALSE
MBD5,TRUE
SLC38A11,FALSE
FLI1,FALSE
SIRPA,FALSE
CLIP2,FALSE
CDK1,FALSE
PPID,FALSE
ZNF646,FALSE
EIF4H,FALSE
INPP5B,FALSE
LIMK1,FALSE
ZNF335,FALSE
RNF11,FALSE
WDR25,FALSE
NFU1,FALSE
PCBP1,FALSE
KCMF1,FALSE
TMEM248,FALSE
MCM2,FALSE
COA1,FALSE
BLVRA,FALSE
PRKAG2,FALSE
RHEB,FALSE
AEBP1,FALSE
DBF4,FALSE
YKT6,FALSE
SNORD3B-1,FALSE
PNRC2,FALSE
PTMS,FALSE
ARID1B,FALSE
SAC3D1,FALSE
PSMC2,FALSE
CHRNA5,TRUE
LTBP3,FALSE
C11orf83,TRUE
VHLL,FALSE
UBE2D4,FALSE
RPL13,FALSE
RC3H2,FALSE
PAFAH1B2,FALSE
SIPA1L1,FALSE
RP11-182L21.6,FALSE
MVD,FALSE
SF1,FALSE
TRAPPC2L,FALSE
TELO2,FALSE
TOR4A,FALSE
PRPF39,FALSE
BUB1,FALSE
SLC3A2,FALSE
POLR2G,FALSE
GPAM,FALSE
ANTXR1,FALSE
CKAP2L,FALSE
IFIT2,FALSE
ATG16L2,FALSE
C2CD3,FALSE
DDRGK1,FALSE
PPP1R3C,FALSE
APLF,TRUE
FAM178A,FALSE
ELOVL3,TRUE
IFIT3,FALSE
TCTN3,FALSE
FAM45A,FALSE
HELLS,FALSE
SMNDC1,FALSE
MXI1,FALSE
PYROXD2,FALSE
TCTN2,FALSE
KIF18B,FALSE
RP11-121C2.2,FALSE
CNOT4,FALSE
MLF2,FALSE
LAG3,FALSE
AEN,FALSE
GAS7,FALSE
TNFAIP2,TRUE
GRN,FALSE
C15orf40,FALSE
RPL28,FALSE
UBE2S,FALSE
CAHM,FALSE
FBLL1,TRUE
LINC00342,FALSE
COLEC11,TRUE
FBXO42,FALSE
KDM2B,FALSE
ANAPC5,FALSE
SLC8B1,FALSE
TMEM107,FALSE
TBX2,FALSE
TBX4,FALSE
SLC35B1,FALSE
AKAP1,FALSE
C9orf40,FALSE
ANXA1,FALSE
CTSL,FALSE
NAA35,FALSE
SCPEP1,FALSE
TMEM2,FALSE
AGTPBP1,FALSE
TRIM25,FALSE
SELPLG,TRUE
GOLM1,FALSE
COQ5,FALSE
ISCA1,FALSE
PSAT1,FALSE
CORO1C,FALSE
PRDM4,FALSE
SENP5,FALSE
GMCL1,FALSE
MSH2,FALSE
PPFIBP1,FALSE
BTBD10,FALSE
MED17,FALSE
DNA2,FALSE
NCOA6,FALSE
ZNF365,FALSE
CDKN1C,TRUE
OIT3,FALSE
RPS24,FALSE
LIN7C,FALSE
SRPR,FALSE
ASCC1,FALSE
PLA2G12B,TRUE
RP11-584P21.2,TRUE
KIAA0947,FALSE
KDM7A,FALSE
BAIAP2L1,FALSE
PGAP2,FALSE
RALA,FALSE
EDIL3,FALSE
ITGA2,FALSE
RN7SL832P,FALSE
NIPBL,FALSE
NDUFAF2,FALSE
TMEM161B,FALSE
LMBRD2,FALSE
S100A4,FALSE
LDOC1,FALSE
EPX,TRUE
GMFB,FALSE
FAM214B,FALSE
RPLP0,FALSE
GCN1L1,FALSE
ADCK5,FALSE
STK40,FALSE
SEMA4A,TRUE
RELT,FALSE
MCC,TRUE
IKBKAP,FALSE
KDELC2,FALSE
FAM168A,FALSE
ATP6AP2,FALSE
RP11-69C13.1,TRUE
RRN3,FALSE
LTA,FALSE
BCL2L11,TRUE
RP11-221N13.2,TRUE
MAP2K1,FALSE
FEM1B,FALSE
BIRC5,FALSE
CTDP1,FALSE
AGK,FALSE
MYBL1,FALSE
ZDHHC18,FALSE
HIST1H4C,FALSE
NUP160,FALSE
PHACTR4,FALSE
APCDD1L,FALSE
NT5C,FALSE
IGF2R,FALSE
ATP1B3,FALSE
SLC25A35,FALSE
PHTF2,FALSE
NYNRIN,FALSE
MRPS7,FALSE
NUP85,FALSE
SLC25A19,FALSE
IL6ST,FALSE
ZNF213,FALSE
APOBEC3B,FALSE
PPP1R3B,FALSE
AP1S2,FALSE
RPL8,FALSE
RPL6,FALSE
AC018890.4,TRUE
MAPKAPK5,FALSE
E2F6,FALSE
PTGER4,FALSE
OXLD1,FALSE
TMEM57,FALSE
TNKS,FALSE
ROR2,FALSE
TEX14,TRUE
WDR73,FALSE
ENO1,FALSE
OR5AU1,TRUE
C6orf211,FALSE
RP11-60A24.3,TRUE
PNLDC1,TRUE
WTAP,FALSE
AGAP2-AS1,FALSE
CA12,FALSE
ZBTB45,FALSE
TPM2,FALSE
CD55,FALSE
CDKN2B,FALSE
TMEM181,FALSE
PARG,FALSE
HAUS6,FALSE
MTFR2,FALSE
SHPRH,FALSE
AIG1,FALSE
NRARP,TRUE
UHRF2,FALSE
AK3,FALSE
DYNLT1,FALSE
ANAPC1,FALSE
CHST14,FALSE
TMEM39A,FALSE
NKRF,FALSE
PQLC2,FALSE
RP11-508N22.12,TRUE
LAS1L,FALSE
POU2F2,FALSE
C17orf59,FALSE
CYP2U1,FALSE
MAST4,FALSE
RP11-47A8.5,FALSE
MYO18A,FALSE
ZNF680,FALSE
DDX10,FALSE
ENC1,FALSE
AHNAK2,FALSE
OFD1,FALSE
MUC3A,TRUE
HVCN1,FALSE
IFT81,FALSE
C12orf65,FALSE
CDK7,FALSE
PIP4K2A,FALSE
CCNB1,FALSE
MRPS36,FALSE
CRLS1,FALSE
ZNF75D,FALSE
ZNF543,FALSE
SRRM2,FALSE
KCTD5,FALSE
ECI1,FALSE
ZNF598,FALSE
SPIN3,FALSE
SAMD9L,FALSE
ZNF184,FALSE
GUSB,FALSE
NR4A2,FALSE
RANBP2,FALSE
CIT,FALSE
RBM19,FALSE
CCDC58,FALSE
ZNF597,FALSE
RP11-12M5.4,TRUE
KALRN,FALSE
ZNF25,FALSE
DYNC1H1,FALSE
MED1,FALSE
MPV17L2,FALSE
MRPS35,FALSE
NADK,FALSE
CIAPIN1,FALSE
COMMD6,FALSE
C20orf194,FALSE
FKBP1A,FALSE
MALSU1,FALSE
SLC4A11,FALSE
ZFP36L1,FALSE
HLA-B,FALSE
TBX5,FALSE
ATRN,FALSE
HDAC3,FALSE
RP11-203H2.2,TRUE
BRAP,FALSE
NF1,FALSE
HSP90AB1,FALSE
AMZ2,FALSE
RGS12,FALSE
MPRIP,FALSE
YWHAQ,FALSE
PEMT,FALSE
MYH10,FALSE
ROCK2,FALSE
ZNF813,FALSE
KIDINS220,FALSE
PPP1R13B,FALSE
ASNA1,FALSE
LPIN1,FALSE
HSF1,FALSE
SLC43A2,FALSE
FMNL2,FALSE
KIAA1191,FALSE
RPS14,FALSE
DNAJC28,FALSE
TNFRSF10D,FALSE
TNFRSF10C,TRUE
RP13-516M14.1,FALSE
FAM76B,FALSE
GLOD4,FALSE
HIST1H2BD,FALSE
CEP70,FALSE
RPF2,TRUE
CAP1,FALSE
PPT1,FALSE
VAMP8,TRUE
BCR,FALSE
SREBF1,FALSE
SLC6A9,FALSE
SAP30L,FALSE
GDAP2,FALSE
TXNRD3,FALSE
MAP3K5,FALSE
KAT2B,FALSE
ZNF69,FALSE
BNC2,FALSE
ZNF568,FALSE
POLB,FALSE
EIF2S1,FALSE
HIST1H3D,FALSE
SLC25A36,FALSE
LRRIQ4,TRUE
XRN1,FALSE
CTD-3105H18.13,FALSE
PLSCR1,FALSE
AGPAT2,FALSE
RNF219,FALSE
NFKB2,FALSE
TM9SF3,FALSE
ZNF865,FALSE
ZCCHC7,FALSE
CTBP1,FALSE
RP11-97O12.2,TRUE
AC004449.6,FALSE
UBL5,FALSE
ZNF608,FALSE
ARMC8,FALSE
SFXN1,FALSE
CREBRF,FALSE
PDE7B,FALSE
CARS2,FALSE
ITPR3,FALSE
KDELC1,FALSE
ZNF292,FALSE
HIST1H4D,FALSE
NF2,FALSE
ZNF329,FALSE
ZNF101,FALSE
GPHN,TRUE
ENPP1,FALSE
Sep-08,FALSE
SHROOM1,FALSE
GDF9,TRUE
POLR1C,FALSE
ALDH3A2,FALSE
CDC5L,FALSE
TSR1,FALSE
ZNF124,FALSE
TERC,FALSE
CEP120,FALSE
WDR81,FALSE
CCDC12,FALSE
CYB5D2,FALSE
BCL3,FALSE
RPS9,FALSE
FAM104A,FALSE
SLC39A11,FALSE
OGG1,FALSE
NIT2,FALSE
FAM162A,FALSE
YRDC,FALSE
KPNA1,FALSE
RP11-494H4.3,TRUE
WRB,FALSE
TMEM131,FALSE
E2F8,FALSE
TMEM99,FALSE
ANO10,FALSE
HDAC7,FALSE
FAM26F,TRUE
POLK,FALSE
CTBP2,FALSE
PRDM1,FALSE
ATG5,FALSE
RP11-54O7.3,FALSE
TRIB1,FALSE
C19orf52,FALSE
GFM2,FALSE
NSA2,FALSE
CARM1,FALSE
EVI5L,FALSE
RCN3,FALSE
ZNF614,FALSE
UTP15,FALSE
UBLCP1,FALSE
EBF1,FALSE
ANKRA2,FALSE
ATG7,FALSE
RICTOR,FALSE
NOSIP,FALSE
PAPD4,FALSE
ERCC6L,FALSE
IL4R,FALSE
GTF3C1,FALSE
MYOF,FALSE
RPS11,FALSE
CMYA5,TRUE
TGM2,FALSE
ERAP2,FALSE
ERAP1,FALSE
SERINC5,FALSE
TOP1,FALSE
ATAD1,FALSE
LOXL4,FALSE
USE1,FALSE
LIN52,FALSE
HIST1H4J,FALSE
RP11-465B22.5,TRUE
EPN2,FALSE
LYN,FALSE
TACC2,FALSE
KIF11,FALSE
DUSP5,FALSE
PPARA,FALSE
AK5,FALSE
KIF20B,FALSE
TUBA4A,TRUE
ARL3,FALSE
SEC63,FALSE
PLCE1,FALSE
AAMP,FALSE
PNKD,FALSE
EXOC6,FALSE
SRBD1,FALSE
DHRS4,FALSE
SRP68,FALSE
EVPL,TRUE
GDNF,FALSE
ATP5H,FALSE
ICT1,FALSE
MIS12,FALSE
PABPC1,FALSE
TTC7A,FALSE
FOSL2,FALSE
NPIPA1,FALSE
DGAT1,TRUE
LMO4,FALSE
DZIP1L,FALSE
ZNF560,FALSE
MTF2,FALSE
YTHDF1,FALSE
LSM14B,FALSE
SYNGAP1,FALSE
PTCRA,TRUE
HJURP,FALSE
RP13-270P17.3,FALSE
HKR1,FALSE
GRPEL2,FALSE
SOGA1,FALSE
SPATA25,TRUE
DSN1,FALSE
C6orf141,FALSE
ARSK,FALSE
RHOBTB3,FALSE
OSTC,FALSE
CCDC112,FALSE
MRPL10,FALSE
AGAP1,FALSE
ZDHHC17,FALSE
CMBL,FALSE
TAF11,FALSE
ANKS1A,FALSE
WDR41,FALSE
MGEA5,FALSE
AGGF1,FALSE
NDUFS4,FALSE
IL23A,TRUE
MTO1,FALSE
HS1BP3,FALSE
C2orf43,FALSE
WDR35,FALSE
CCAR2,FALSE
UBE3A,FALSE
PGGT1B,FALSE
CSRNP2,FALSE
VEPH1,FALSE
MVK,FALSE
SLC25A46,FALSE
SLC11A2,FALSE
IRF2BP1,FALSE
ANXA7,FALSE
FAM149B1,FALSE
NCOA4,FALSE
CTD-2085J24.4,FALSE
EPB41L1,FALSE
LSG1,FALSE
PTGES3,FALSE
ATP5B,FALSE
POLR1A,FALSE
CXCL2,FALSE
MMP14,FALSE
