gene,DEstatus.2
CARMIL1,FALSE
CARNMT1,FALSE
CARNMT1-AS1,FALSE
CARS2,FALSE
CASC3,FALSE
CASD1,FALSE
CASK,FALSE
CASP1,FALSE
CASP10,FALSE
CASP12,FALSE
CASP2,FALSE
CASP3,FALSE
CASP4,FALSE
CASP4LP,FALSE
CASP5,FALSE
CASP6,FALSE
CASP7,FALSE
CASP8,FALSE
CASP8AP2,FALSE
CASP9,FALSE
CAST,FALSE
CASTOR3P,FALSE
CAT,FALSE
CATIP-AS1,FALSE
CATIP-AS2,FALSE
CATSPER1,FALSE
CATSPER2,FALSE
CAVIN2-AS1,FALSE
CBFA2T2,FALSE
CBFB,FALSE
CBL,FALSE
CBLB,FALSE
CBLL1,FALSE
CBLL1-AS1,FALSE
CBR1,FALSE
CBR3,FALSE
CBR3-AS1,FALSE
CBR4,FALSE
CBX1,FALSE
CBX3,FALSE
CBX3P10,FALSE
CBX3P2,FALSE
CBX3P3,FALSE
CBX3P5,FALSE
CBX4,FALSE
CBX5,FALSE
CBX5P1,FALSE
CBX6,FALSE
CBX8,FALSE
CC2D1A,FALSE
CC2D2A,FALSE
CC2D2B,FALSE
CCAR1,FALSE
CCAR2,FALSE
CCDC102B,FALSE
CCDC106,FALSE
CCDC107,FALSE
CCDC112,FALSE
CCDC115,FALSE
CCDC117,FALSE
CCDC12,FALSE
CCDC124,FALSE
CCDC126,FALSE
CCDC127,FALSE
CCDC134,FALSE
CCDC137,FALSE
CCDC138,FALSE
CCDC14,FALSE
CCDC142,FALSE
CCDC146,FALSE
CCDC149,FALSE
CCDC15,FALSE
CCDC150,FALSE
CCDC159,FALSE
CCDC167,FALSE
CCDC170,FALSE
CCDC174,FALSE
CCDC18,FALSE
CCDC18-AS1,FALSE
CCDC181,FALSE
CCDC183,FALSE
CCDC186,FALSE
CCDC191,FALSE
CCDC22,FALSE
CCDC24,FALSE
CCDC26,FALSE
CCDC32,FALSE
CCDC39,FALSE
CCDC43,FALSE
CCDC47,FALSE
CCDC50,FALSE
CCDC51,FALSE
CCDC57,FALSE
CCDC59,FALSE
CCDC6,FALSE
CCDC61,FALSE
CCDC65,FALSE
CCDC66,FALSE
CCDC69,FALSE
CCDC7,FALSE
CCDC74BP1,FALSE
CCDC77,FALSE
CCDC82,FALSE
CCDC86,FALSE
CCDC88A,FALSE
CCDC88B,FALSE
CCDC9,FALSE
CCDC90B,FALSE
CCDC91,FALSE
CCDC93,FALSE
CCDC97,FALSE
CCL1,FALSE
CCL20,FALSE
CCL22,FALSE
CCL24,FALSE
CCL7,FALSE
CCL8,TRUE
CCM2,FALSE
CCNB1,FALSE
CCNB1IP1,FALSE
CCNB2,FALSE
CCNC,FALSE
CCND1,FALSE
CCND2,FALSE
CCND3,FALSE
CCNDBP1,FALSE
CCNE1,FALSE
CCNF,FALSE
CCNG1,FALSE
CCNG1P1,FALSE
CCNG2,FALSE
CCNH,FALSE
CCNI,FALSE
CCNJ,FALSE
CCNJP2,FALSE
CCNK,FALSE
CCNL1,FALSE
CCNL2,FALSE
CCNO-DT,FALSE
CCNT1,FALSE
CCNT2,FALSE
CCNY,FALSE
CCNY-AS1,FALSE
CCNYL1,FALSE
CCNYL7,FALSE
CCP110,FALSE
CCPG1,FALSE
CCR1,FALSE
CCR5,FALSE
CCR5AS,FALSE
CCRL2,FALSE
CCS,FALSE
CCSAP,FALSE
CCSER2,FALSE
CCT2,FALSE
CCT3,FALSE
CCT4,FALSE
CCT5,FALSE
CCT6A,FALSE
CCT6B,FALSE
CCT7,FALSE
CCT8,FALSE
CCZ1,FALSE
CCZ1B,FALSE
CCZ1P1,FALSE
CD101,FALSE
CD101-AS1,FALSE
CD109,FALSE
CD14,FALSE
CD160,FALSE
CD163,FALSE
CD163L1,FALSE
CD164,FALSE
CD180,FALSE
CD200R1,FALSE
CD209,FALSE
CD22,FALSE
CD226,FALSE
CD247,FALSE
CD27-AS1,FALSE
CD274,TRUE
CD276,FALSE
CD2AP,FALSE
CD2BP2-DT,FALSE
CD300C,FALSE
CD300E,FALSE
CD300LB,FALSE
CD300LD-AS1,FALSE
CD300LF,FALSE
CD33,FALSE
CD36,FALSE
CD4,FALSE
CD40,FALSE
CD44,FALSE
CD46,FALSE
CD47,FALSE
CD48,FALSE
CD53,FALSE
CD55,FALSE
CD58,FALSE
CD59,FALSE
CD63-AS1,FALSE
CD69,TRUE
CD74,FALSE
CD80,FALSE
CD81,FALSE
CD82,FALSE
CD82-AS1,FALSE
CD84,FALSE
CD86,FALSE
CD9,FALSE
CD99L2,FALSE
CDADC1,FALSE
CDC123,FALSE
CDC14B,FALSE
CDC16,FALSE
CDC20,FALSE
CDC23,FALSE
CDC25A,FALSE
CDC25B,FALSE
CDC26,FALSE
CDC27,FALSE
CDC34,FALSE
CDC37,FALSE
CDC37L1,FALSE
CDC40,FALSE
CDC42,FALSE
CDC42BPA,FALSE
CDC42BPB,FALSE
CDC42EP2,FALSE
CDC42EP3,FALSE
CDC42EP3P1,FALSE
CDC42EP4,FALSE
CDC42P1,FALSE
CDC42P2,FALSE
CDC42SE1,FALSE
CDC42SE2,FALSE
CDC45,FALSE
CDC7,FALSE
CDC73,FALSE
CDCA2,FALSE
CDCA4,FALSE
CDCA4P4,FALSE
CDCA5,FALSE
CDCA7,FALSE
CDCA7L,FALSE
CDCP1,FALSE
CDH23,FALSE
CDIPT,FALSE
CDK1,FALSE
CDK11A,FALSE
CDK12,FALSE
CDK13,FALSE
CDK14,FALSE
CDK16,FALSE
CDK17,FALSE
CDK18,FALSE
CDK19,FALSE
CDK2,FALSE
CDK20,FALSE
CDK2AP1,FALSE
CDK5,FALSE
CDK5RAP1,FALSE
CDK5RAP2,FALSE
CDK5RAP3,FALSE
CDK6,FALSE
CDK8,FALSE
CDK9,FALSE
CDKAL1,FALSE
CDKL1,FALSE
CDKN1A,FALSE
CDKN1B,FALSE
CDKN2A,FALSE
CDKN2A-AS1,FALSE
CDKN2AIP,FALSE
CDKN2B,FALSE
CDKN2B-AS1,FALSE
CDKN2C,FALSE
CDKN2D,FALSE
CDKN3,FALSE
CDPF1,FALSE
CDR2,FALSE
CDS2,FALSE
CDV3,FALSE
CDYL,FALSE
CDYL2,FALSE
CEACAM8,FALSE
CEBPB,FALSE
CEBPD,FALSE
CEBPZ,FALSE
CEBPZOS,FALSE
CELF1,FALSE
CELF2,FALSE
CELF2-AS1,FALSE
CELF2-AS3,FALSE
CELSR1,FALSE
CEMIP2,FALSE
CEMP1,FALSE
CENATAC,FALSE
CENPA,FALSE
CENPC,FALSE
CENPE,FALSE
CENPF,FALSE
CENPH,FALSE
CENPI,FALSE
CENPJ,FALSE
CENPK,FALSE
CENPL,FALSE
CENPM,FALSE
CENPN,FALSE
CENPN-AS1,FALSE
CENPO,FALSE
CENPP,FALSE
CENPS,FALSE
CENPU,FALSE
CENPV,FALSE
CENPW,FALSE
CEP104,FALSE
CEP120,FALSE
CEP128,FALSE
CEP135,FALSE
CEP15,FALSE
CEP152,FALSE
CEP162,FALSE
CEP164,FALSE
CEP192,FALSE
CEP250,FALSE
CEP290,FALSE
CEP295,FALSE
CEP295NL,FALSE
CEP350,FALSE
CEP41,FALSE
CEP43,FALSE
CEP44,FALSE
CEP55,FALSE
CEP57,FALSE
CEP57L1,FALSE
CEP63,FALSE
CEP68,FALSE
CEP70,FALSE
CEP76,FALSE
CEP78,FALSE
CEP83,FALSE
CEP85,FALSE
CEP85L,FALSE
CEP89,FALSE
CEP95,FALSE
CEP97,FALSE
CEPT1,FALSE
CERCAM,FALSE
CERK,FALSE
CERKL,FALSE
CERS2,FALSE
CERS2-AS1,FALSE
CERS5,FALSE
CERS6,FALSE
CERS6-AS1,FALSE
CERT1,FALSE
CES2,FALSE
CETN2,FALSE
CETN3,FALSE
CFAP126,FALSE
CFAP184-OT1,FALSE
CFAP20,FALSE
CFAP298,FALSE
CFAP36,FALSE
CFAP58,FALSE
CFAP58-DT,FALSE
CFAP61,FALSE
CFAP61-AS1,FALSE
CFAP68,FALSE
CFAP73,FALSE
CFAP97,FALSE
CFDP1,FALSE
CFH,TRUE
CFL1,FALSE
CFL1P1,FALSE
CFL2,FALSE
CFLAR,FALSE
CFLAR-AS1,FALSE
CGAS,FALSE
CGGBP1,FALSE
CGREF1,FALSE
CGRRF1,FALSE
CH25H,FALSE
CHAC2,FALSE
CHAF1A,FALSE
CHAF1B,FALSE
CHAMP1,FALSE
CHASERR,FALSE
CHCHD1,FALSE
CHCHD2,FALSE
CHCHD2P11,FALSE
CHCHD2P9,FALSE
CHCHD3,FALSE
CHCHD4,FALSE
CHCHD5,FALSE
CHCHD6,FALSE
CHCHD7,FALSE
CHD1,FALSE
CHD1L,FALSE
CHD2,FALSE
CHD3,FALSE
CHD4,FALSE
CHD6,FALSE
CHD7,FALSE
CHD8,FALSE
CHD9,FALSE
CHEK2,FALSE
CHERP,FALSE
CHFR,FALSE
CHI3L1,FALSE
CHI3L2,FALSE
CHIC2,FALSE
CHID1,FALSE
CHIT1,FALSE
CHKA,FALSE
CHKB,FALSE
CHKB-DT,FALSE
CHM,FALSE
CHML,FALSE
CHMP1A,FALSE
CHMP1B,FALSE
CHMP2B,FALSE
CHMP3,FALSE
CHMP3-AS1,FALSE
CHMP5,FALSE
CHMP7,FALSE
CHN2,FALSE
CHORDC1,FALSE
CHP1,FALSE
CHP1P1,FALSE
CHP1P2,FALSE
CHPT1,FALSE
CHRAC1,FALSE
CHRNA5,FALSE
CHRNG,FALSE
CHROMR,FALSE
CHST11,FALSE
CHST15,FALSE
CHST7,FALSE
CHSY1,FALSE
CHTF18,FALSE
CHTOP,FALSE
CHUK,FALSE
CHURC1,FALSE
CHURC1-FNTB,FALSE
CIAO1,FALSE
CIAO2A,FALSE
CIAO2B,FALSE
CIAPIN1,FALSE
CIC,FALSE
CIITA,FALSE
CIMAP1B,FALSE
CIMIP2A,FALSE
CINP,FALSE
CIP2A,FALSE
CIPC,FALSE
CIR1,FALSE
CIRBP,FALSE
CIRSR,FALSE
CISD1,FALSE
CISD2,FALSE
CITED2,FALSE
CIZ1,FALSE
CKAP2,FALSE
CKAP2L,FALSE
CKAP4,FALSE
CKAP5,FALSE
CKLF,FALSE
CKMT2-AS1,FALSE
CKS1B,FALSE
CKS1BP4,FALSE
CKS2,FALSE
CLASP1,FALSE
CLASP2,FALSE
CLASRP,FALSE
CLBA1,FALSE
CLCC1,FALSE
CLCF1,FALSE
CLCN2,FALSE
CLCN3,FALSE
CLCN5,FALSE
CLCN6,FALSE
CLCN7,FALSE
CLDN12,FALSE
CLDN14,FALSE
CLDN14-AS1,FALSE
CLDN20,FALSE
CLDN22,FALSE
CLDN23,FALSE
CLDND1,FALSE
CLEC11A,FALSE
CLEC12A,FALSE
CLEC12B,FALSE
CLEC16A,FALSE
CLEC1A,FALSE
CLEC1B,FALSE
CLEC20A,FALSE
CLEC2B,FALSE
CLEC2D,FALSE
CLEC4A,FALSE
CLEC4D,FALSE
CLEC4E,FALSE
CLEC5A,FALSE
CLEC6A,FALSE
CLEC7A,FALSE
CLEC9A,FALSE
CLECL1P,FALSE
CLHC1,FALSE
CLIC2,FALSE
CLIC4,FALSE
CLINT1,FALSE
CLIP1,FALSE
CLIP2,FALSE
CLIP4,FALSE
CLK1,FALSE
CLK3,FALSE
CLK4,FALSE
CLMN,FALSE
CLN3,FALSE
CLN5,FALSE
CLN6,FALSE
CLNS1A,FALSE
CLOCK,FALSE
CLP1,FALSE
CLPB,FALSE
CLPP,FALSE
CLPTM1,FALSE
CLPTM1L,FALSE
CLPX,FALSE
CLSPN,FALSE
CLSPN-AS1,FALSE
CLSTN1,FALSE
CLSTN3,FALSE
CLTC,FALSE
CLU,FALSE
CLUAP1,FALSE
CLUH,FALSE
CLVS1,FALSE
CMAHP,FALSE
CMC1,FALSE
CMIP,FALSE
CMPK1,FALSE
CMPK1P2,FALSE
CMPK2,TRUE
CMSS1,FALSE
CMTM3,FALSE
CMTM4,FALSE
CMTM6,FALSE
CMTM7,FALSE
CMTR1,FALSE
CMTR2,FALSE
CNBP,FALSE
CNDP2,FALSE
CNEP1R1,FALSE
CNGB3,FALSE
CNIH1,FALSE
CNIH2,FALSE
CNIH3,FALSE
CNIH3-AS1,FALSE
CNIH4,FALSE
CNKSR3,FALSE
CNN2,FALSE
CNNM4,FALSE
CNOT1,FALSE
CNOT10,FALSE
CNOT10-AS1,FALSE
CNOT11,FALSE
CNOT2,FALSE
CNOT4,FALSE
CNOT6,FALSE
CNOT6L,FALSE
CNOT7,FALSE
CNOT8,FALSE
CNOT9,FALSE
CNP,FALSE
CNPPD1,FALSE
CNPY2,FALSE
CNPY3,FALSE
CNPY4,FALSE
CNRIP1,FALSE
CNST,FALSE
CNTLN,FALSE
CNTRL,FALSE
CNTROB,FALSE
COA1,FALSE
COA1P1,FALSE
COA4,FALSE
COA5,FALSE
COA6-AS1,FALSE
COA7,FALSE
COA8,FALSE
COASY,FALSE
COBL,FALSE
COCH,FALSE
COG2,FALSE
COG3,FALSE
COG4,FALSE
COG5,FALSE
COG6,FALSE
COG7,FALSE
COG8,FALSE
COIL,FALSE
COL22A1,FALSE
COL4A2,FALSE
COL4A2-AS2,FALSE
COL6A1,FALSE
COL6A2,FALSE
COL7A1,FALSE
COL8A2,FALSE
COL9A2,FALSE
COL9A3,FALSE
COLGALT1,FALSE
COLQ,FALSE
COMMD1,FALSE
COMMD10,FALSE
COMMD2,FALSE
COMMD3,FALSE
COMMD4,FALSE
COMMD5,FALSE
COMMD6,FALSE
COMMD7,FALSE
COMMD9,FALSE
COMT,FALSE
COP1,FALSE
COPA,FALSE
COPB1,FALSE
COPB2,FALSE
COPB2-DT,FALSE
COPE,FALSE
COPG1,FALSE
COPG2,FALSE
COPRS,FALSE
COPS2,FALSE
COPS3,FALSE
COPS4,FALSE
COPS5,FALSE
COPS7A,FALSE
COPS7B,FALSE
COPS8,FALSE
COPS9,FALSE
COPZ1,FALSE
COPZ2,FALSE
COQ10B,FALSE
COQ10BP2,FALSE
COQ2,FALSE
COQ3,FALSE
COQ4,FALSE
COQ5,FALSE
COQ7,FALSE
COQ8A,FALSE
COQ8B,FALSE
COQ9,FALSE
CORIN-AS1,FALSE
CORO1A,FALSE
CORO1B,FALSE
CORO1C,FALSE
COTL1,FALSE
COX10,FALSE
COX10-DT,FALSE
COX11,FALSE
COX14,FALSE
COX15,FALSE
COX18,FALSE
COX19,FALSE
COX20P1,FALSE
COX4I1,FALSE
COX5A,FALSE
COX5B,FALSE
COX5BP3,FALSE
COX6B1,FALSE
COX6C,FALSE
COX6CP10,FALSE
COX6CP17,FALSE
COX6CP2,FALSE
COX7A2,FALSE
COX7A2L,FALSE
COX7B,FALSE
COX7BP2,FALSE
COX7BP3,FALSE
COX7CP1,FALSE
COX7CP4,FALSE
COX8A,FALSE
COXFA4,FALSE
COXFA4L3,FALSE
COXFA4P3,FALSE
CPAP,FALSE
CPB2-AS1,FALSE
CPD,FALSE
CPE,FALSE
CPEB2,FALSE
CPEB3,FALSE
CPEB4,FALSE
CPED1,TRUE
CPLANE1,FALSE
CPM,FALSE
CPNE1,FALSE
CPNE2,FALSE
CPNE3,FALSE
CPNE8,FALSE
CPNE9,FALSE
CPOX,FALSE
CPPED1,FALSE
CPQ,FALSE
CPSF2,FALSE
CPSF3,FALSE
CPSF4L,FALSE
CPSF6,FALSE
CPSF7,FALSE
CPT1A,FALSE
CPT2,FALSE
CPTP,FALSE
CPVL,FALSE
CPVL-AS1,FALSE
CPVL-AS2,FALSE
CR1,FALSE
CRABP2,FALSE
CRACR2B,FALSE
CRADD,FALSE
CRADD-AS1,FALSE
CRAMP1,FALSE
CRAT,FALSE
CRB3,FALSE
CRBN,FALSE
CRCP,FALSE
CREB1,FALSE
CREB5,FALSE
CREBBP,FALSE
CREBL2,FALSE
CREBRF,FALSE
CREBZF,FALSE
CREG2,FALSE
CRELD2,FALSE
CREM,FALSE
CRIM1,FALSE
CRIP1,FALSE
CRIPTOP5,FALSE
CRLF3,FALSE
CRLS1,FALSE
CRMA,FALSE
CROCCP2,FALSE
CROCCP3,FALSE
CROT,FALSE
CRTAM,FALSE
CRTAP,FALSE
CRTC1,FALSE
CRTC2,FALSE
CRTC3,FALSE
CRTC3-AS1,FALSE
CRY1,FALSE
CRY2,FALSE
CRYBG1,FALSE
CRYBG2,FALSE
CRYL1,FALSE
CRYM,FALSE
CRYZ,FALSE
CRYZL1,FALSE
CRYZL2P,FALSE
CS,FALSE
CSAD,FALSE
CSDC2,FALSE
CSDE1,FALSE
CSF1,FALSE
CSF1R,FALSE
CSF2RB,FALSE
CSF3R,FALSE
CSGALNACT1,FALSE
CSGALNACT2,FALSE
CSGALNACT2-DT,FALSE
CSK,FALSE
CSKMT,FALSE
CSNK1A1,FALSE
CSNK1D,FALSE
CSNK1E,FALSE
CSNK1G1,FALSE
CSNK1G2,FALSE
CSNK1G2P1,FALSE
CSNK1G3,FALSE
CSNK2A1,FALSE
CSNK2A2,FALSE
CSPP1,FALSE
CSRNP1,FALSE
CSRNP2,FALSE
CSRP1,FALSE
CSRP2,FALSE
CSRP2P2,FALSE
CST3,FALSE
CSTA,FALSE
CSTB,FALSE
CSTBP1,FALSE
CSTF1,FALSE
CSTF2,FALSE
CSTF2T,FALSE
CSTF3,FALSE
CSTPP1,FALSE
CT69,FALSE
CTBP1,FALSE
CTBP1-DT,FALSE
CTBP2,FALSE
CTBP2P8,FALSE
CTBS,FALSE
CTC1,FALSE
CTCF,FALSE
CTDNEP1P2,FALSE
CTDP1,FALSE
CTDSP1,FALSE
CTDSP2,FALSE
CTDSPL,FALSE
CTDSPL2,FALSE
CTIF,FALSE
CTIF-AS1,FALSE
CTNNA1,FALSE
CTNNAL1,FALSE
CTNNB1,FALSE
CTNNBIP1,FALSE
CTNNBIP1-AS1,FALSE
CTNNBL1,FALSE
CTNND1,FALSE
CTNS,FALSE
CTPS1,FALSE
CTR9,FALSE
CTRL,FALSE
CTSA,FALSE
CTSB,FALSE
CTSC,FALSE
CTSD,FALSE
CTSF,FALSE
CTSH,FALSE
CTSK,FALSE
CTSL,FALSE
CTSL3P,FALSE
CTSS,FALSE
CTSV,FALSE
CTSZ,FALSE
CTTN,FALSE
CTTN-DT,FALSE
CTTNBP2NL,FALSE
CUEDC1,FALSE
CUEDC2,FALSE
CUL1,FALSE
CUL2,FALSE
CUL3,FALSE
CUL4A,FALSE
CUL4B,FALSE
CUL5,FALSE
CUL7,FALSE
CUL9,FALSE
CUTC,FALSE
CUX1,FALSE
CWC15,FALSE
CWC22,FALSE
CWC27,FALSE
CWF19L1,FALSE
CXADR,FALSE
CXCL1,FALSE
CXCL10,TRUE
CXCL11,FALSE
CXCL2,FALSE
CXCL3,FALSE
CXCL5,FALSE
CXCL6,FALSE
CXCL8,FALSE
CXCL9,FALSE
CXCR4,FALSE
CXCR6,FALSE
CXXC1,FALSE
CXorf38,FALSE
CYB561D1,FALSE
CYB561D2,FALSE
CYB5A,FALSE
CYB5B,FALSE
CYB5D1,FALSE
CYB5D2,FALSE
CYB5R1,FALSE
CYB5R2,FALSE
CYB5R3,FALSE
CYB5R4,FALSE
CYB5RL,FALSE
CYBA,FALSE
CYBB,FALSE
CYBC1,FALSE
CYBRD1,FALSE
CYCS,FALSE
CYFIP1,FALSE
CYFIP2,FALSE
CYLD,FALSE
CYLD-AS1,FALSE
CYP1B1-AS1,FALSE
CYP20A1,FALSE
CYP27A1,FALSE
CYP2R1,FALSE
CYP2T1P,FALSE
CYP2U1-AS1,FALSE
CYP3A5,FALSE
CYP4V2,FALSE
CYP51A1,FALSE
CYRIA,FALSE
CYRIB,FALSE
CYSLTR1,FALSE
CYSTM1,FALSE
CYTH1,FALSE
CYTH3,FALSE
CYTH4,FALSE
CYTIP,FALSE
CYTL1,FALSE
CYTOR,FALSE
CZIB,FALSE
D2HGDH,FALSE
DAAM1,FALSE
DAB2,FALSE
DAD1,FALSE
DAG1,FALSE
DAGLB,FALSE
DAP,FALSE
DAP3,FALSE
DAPK1,FALSE
DAPK1-IT1,FALSE
DAPK3,FALSE
DAPP1,FALSE
DARS1,FALSE
DARS2,FALSE
DAZAP1,FALSE
DAZAP2,FALSE
DAZAP2P1,FALSE
DBF4,FALSE
DBF4B,FALSE
DBI,FALSE
DBN1,FALSE
DBNL,FALSE
DBR1,FALSE
DBT,FALSE
DBTP1,FALSE
DCAF1,FALSE
DCAF10,FALSE
DCAF11,FALSE
DCAF12,FALSE
DCAF12-AS1,FALSE
DCAF13,FALSE
DCAF13P3,FALSE
DCAF15,FALSE
DCAF16,FALSE
DCAF17,FALSE
DCAF4,FALSE
DCAF5,FALSE
DCAF6,FALSE
DCAF7,FALSE
DCAF8,FALSE
DCAKD,FALSE
DCBLD1,FALSE
DCBLD2,FALSE
DCK,FALSE
DCLRE1A,FALSE
DCLRE1B,FALSE
DCLRE1C,FALSE
DCP1A,FALSE
DCP1B,FALSE
DCP2,FALSE
DCPH1,FALSE
DCSTAMP,FALSE
DCTD,FALSE
DCTN1,FALSE
DCTN2,FALSE
DCTN3,FALSE
DCTN4,FALSE
DCTN5,FALSE
DCTPP1,FALSE
DCUN1D1,FALSE
DCUN1D2,FALSE
DCUN1D3,FALSE
DCUN1D4,FALSE
DCUN1D5,FALSE
DDA1,FALSE
DDB1,FALSE
DDB2,FALSE
DDHD1,FALSE
DDHD2,FALSE
DDI2,FALSE
DDIT4,FALSE
DDIT4L,FALSE
DDOST,FALSE
DDRGK1,FALSE
DDX1,FALSE
DDX10,FALSE
DDX10P1,FALSE
DDX11,FALSE
DDX17,FALSE
DDX18,FALSE
DDX19A,FALSE
DDX19A-DT,FALSE
DDX19B,FALSE
DDX20,FALSE
DDX21,FALSE
DDX23,FALSE
DDX27,FALSE
DDX31,FALSE
DDX3ILA1,FALSE
DDX3X,FALSE
DDX3Y,FALSE
DDX42,FALSE
DDX46,FALSE
DDX47,FALSE
DDX49,FALSE
DDX5,FALSE
DDX50,FALSE
DDX50P1,FALSE
DDX51,FALSE
DDX54,FALSE
DDX55,FALSE
DDX56,FALSE
DDX59,FALSE
DDX6,FALSE
DDX60,TRUE
DDX60L,FALSE
DEAF1,FALSE
DECR1,FALSE
DEDD2,FALSE
DEF6,FALSE
DEF8,FALSE
DEGS1,FALSE
DEK,FALSE
DELE1,FALSE
DENND10,FALSE
DENND1A,FALSE
DENND1B,FALSE
DENND2B,FALSE
DENND2D,FALSE
DENND3,FALSE
DENND3-AS1,FALSE
DENND4A,FALSE
DENND4B,FALSE
DENND4C,FALSE
DENND5A,FALSE
DENND5B,FALSE
DENND6A,FALSE
DENR,FALSE
DENRP2,FALSE
DENRP3,FALSE
DEPDC1B,FALSE
DEPDC1P2,FALSE
DEPDC5,FALSE
DEPDC7,FALSE
DEPP1,FALSE
DERA,FALSE
DERL1,FALSE
DERL2,FALSE
DESI1,FALSE
DESI2,FALSE
DET1,FALSE
DEXI,FALSE
DFFA,FALSE
DFFB,FALSE
DFFBP1,FALSE
DGCR11,FALSE
DGCR2,FALSE
DGKA,FALSE
DGKD,FALSE
DGKG,FALSE
DGKH,FALSE
DGKZ,FALSE
DGLUCY,FALSE
DGUOK,FALSE
DGUOK-AS1,FALSE
DHCR24,FALSE
DHCR24-DT,FALSE
DHCR7,FALSE
DHDDS,FALSE
DHFR,FALSE
DHFR2,FALSE
DHODH,FALSE
DHRS1,FALSE
DHRS12,FALSE
DHRS3,FALSE
DHRS4,FALSE
DHRS4-AS1,FALSE
DHRS4L1,FALSE
DHRS4L2,FALSE
DHRS7,FALSE
DHRS7B,FALSE
DHRS9,FALSE
DHTKD1,FALSE
DHX15,FALSE
DHX29,FALSE
DHX30,FALSE
DHX32,FALSE
DHX33,FALSE
DHX34,FALSE
DHX36,FALSE
DHX37,FALSE
DHX38,FALSE
DHX40,FALSE
DHX57,FALSE
DHX58,FALSE
DHX8,FALSE
DHX9,FALSE
DHX9-AS1,FALSE
DIABLO,FALSE
DIAPH1,FALSE
DIAPH1-AS1,FALSE
DIAPH2-AS1,FALSE
DIAPH3,FALSE
DICER1,FALSE
DIDO1,FALSE
DIMT1,FALSE
DIP2A,FALSE
DIP2B,FALSE
DIP2C,FALSE
DIPK1A,FALSE
DIPK1B,FALSE
DIPK2A,FALSE
DIRAS1,FALSE
DIRAS2,FALSE
DIRC3,FALSE
DIS3,FALSE
DIS3L,FALSE
DIS3L2,FALSE
DISP1,FALSE
DIXDC1,FALSE
DKC1,FALSE
DKK2,FALSE
DLAT,FALSE
DLC1,FALSE
DLD,FALSE
DLEU1,FALSE
DLEU2,FALSE
DLEU7,FALSE
DLG1,FALSE
DLG4,FALSE
DLGAP1-AS1,FALSE
DLGAP4,FALSE
DLGAP4-AS1,FALSE
DLGAP5,FALSE
DLST,FALSE
DLSTP1,FALSE
DMAC1,FALSE
DMAC1P1,FALSE
DMAC2,FALSE
DMAP1,FALSE
DMPK,FALSE
DMTF1,FALSE
DMTF1-AS1,FALSE
DMWD,FALSE
DMXL1,FALSE
DMXL2,FALSE
DNA2,FALSE
DNAAF1,TRUE
DNAAF10,FALSE
DNAAF11,FALSE
DNAAF2,FALSE
DNAAF5,FALSE
DNAAF9,FALSE
DNAH14,FALSE
DNAH2,FALSE
DNAI3,FALSE
DNAJA1,FALSE
DNAJA2,FALSE
DNAJA4,FALSE
DNAJB1,FALSE
DNAJB11,FALSE
DNAJB12,FALSE
DNAJB14,FALSE
DNAJB2,FALSE
DNAJB4,FALSE
DNAJB5,FALSE
DNAJB6,FALSE
DNAJB6P6,FALSE
DNAJB7,FALSE
DNAJB9,FALSE
DNAJC1,FALSE
DNAJC10,FALSE
DNAJC11,FALSE
DNAJC12,FALSE
DNAJC13,FALSE
DNAJC14,FALSE
DNAJC15,FALSE
DNAJC16,FALSE
DNAJC18,FALSE
DNAJC19,FALSE
DNAJC21,FALSE
DNAJC24,FALSE
DNAJC27,FALSE
DNAJC3,FALSE
DNAJC5,FALSE
DNAJC5B,FALSE
DNAJC6,FALSE
DNAJC7,FALSE
DNAJC8,FALSE
DNAJC8P4,FALSE
DNAJC9,FALSE
DNAJC9-AS1,FALSE
DNAL1,FALSE
DNAL4,FALSE
DNASE2,FALSE
DNASE2B,FALSE
DND1,FALSE
DNHD1,FALSE
DNM1L,FALSE
DNM2,FALSE
DNMT1,FALSE
DNMT3A,FALSE
DNPEP,FALSE
DNPH1,FALSE
DNTTIP1,FALSE
DNTTIP2,FALSE
DOCK1,FALSE
DOCK10,FALSE
DOCK2,FALSE
DOCK4,FALSE
DOCK4-AS1,FALSE
DOCK5,FALSE
DOCK6,FALSE
DOCK7,FALSE
DOCK8,FALSE
DOCK8-AS1,FALSE
DOHH,FALSE
DOK7,FALSE
DOLPP1,FALSE
DONSON,FALSE
DONSONP1,FALSE
DOP1A,FALSE
DOP1B,FALSE
DORIP1,FALSE
DOT1L,FALSE
DOT1L-AS1,FALSE
DPAGT1,FALSE
DPEP2,FALSE
DPF2,FALSE
DPH1,FALSE
DPH3,FALSE
DPH5,FALSE
DPH5-DT,FALSE
DPH6-DT,FALSE
DPH7,FALSE
DPM1,FALSE
DPM2,FALSE
DPP3,FALSE
DPP3-DT,FALSE
DPP4,FALSE
DPP4-DT,FALSE
DPP8,FALSE
DPP9,FALSE
DPP9-AS1,FALSE
DPPA3P6,FALSE
DPPA4P2,FALSE
DPRXP1,FALSE
DPRXP3,FALSE
DPRXP5,FALSE
DPY19L1,FALSE
DPY19L1P1,FALSE
DPY19L3,FALSE
DPY19L4,FALSE
DPY30,FALSE
DPYD,FALSE
DPYD-AS1,FALSE
DPYD-AS2,FALSE
DPYD-IT1,FALSE
DPYSL2,FALSE
DPYSL3,FALSE
DR1,FALSE
DRAM1,FALSE
