gene,DEstatus.2
Ckap5,FALSE
Ckb,FALSE
Cklf,FALSE
Cks1b,FALSE
Clasp1,FALSE
Clasp2,FALSE
Clasrp,FALSE
Clba1,FALSE
Clcc1,TRUE
Clcf1,FALSE
Clcn2,FALSE
Clcn3,FALSE
Clcn4,FALSE
Clcn6,FALSE
Cldnd1,FALSE
Clec2d,FALSE
Clic4,FALSE
Clint1,FALSE
Clip1,FALSE
Clip2,FALSE
Clip4,FALSE
Clk1,FALSE
Clk3,FALSE
Clk4,FALSE
Cln5,FALSE
Cln6,FALSE
Cln8,FALSE
Clns1a,FALSE
Clock,FALSE
Clp1,TRUE
Clpb,FALSE
Clptm1l,FALSE
Clpx,FALSE
Clstn1,FALSE
Clta,FALSE
Cltc,FALSE
Clu,FALSE
Cluap1,FALSE
Cluh,FALSE
Cmas,FALSE
Cmc1,FALSE
Cmc2,FALSE
Cmc4,FALSE
Cmip,FALSE
Cmpk1,FALSE
Cmss1,TRUE
Cmtm3,FALSE
Cmtm4,FALSE
Cmtm6,FALSE
Cmtm7,FALSE
Cmtr2,FALSE
Cnbp,FALSE
Cndp2,FALSE
Cnep1r1,FALSE
Cnih1,FALSE
Cnih4,FALSE
Cnksr3,FALSE
Cnn3,FALSE
Cnnm2,FALSE
Cnot10,FALSE
Cnot11,FALSE
Cnot2,FALSE
Cnot3,FALSE
Cnot4,FALSE
Cnot6,FALSE
Cnot7,TRUE
Cnot8,FALSE
Cnot9,FALSE
Cnp,FALSE
Cnpy2,FALSE
Cnpy3,FALSE
Cntf,FALSE
Cntrob,FALSE
Coa3,FALSE
Coa5,FALSE
Coa6,FALSE
Coa7,FALSE
Coa8,FALSE
Cog1,FALSE
Cog2,FALSE
Cog3,FALSE
Cog4,FALSE
Cog5,TRUE
Cog7,FALSE
Cog8,FALSE
Col11a1,FALSE
Col12a1,FALSE
Col16a1,FALSE
Col18a1,FALSE
Col1a1,FALSE
Col1a2,FALSE
Col3a1,FALSE
Col4a1,FALSE
Col4a2,FALSE
Col4a5,FALSE
Col5a1,FALSE
Col5a2,FALSE
Col5a3,FALSE
Col6a1,FALSE
Col6a2,FALSE
Col8a1,FALSE
Colec12,FALSE
Colgalt1,FALSE
Commd1,FALSE
Commd10,FALSE
Commd2,FALSE
Commd4,FALSE
Commd6,FALSE
Commd7,FALSE
Commd8,TRUE
Commd9,FALSE
Cop1,FALSE
Copa,FALSE
Copb1,FALSE
Copb2,FALSE
Cope,FALSE
Coprs,FALSE
Cops2,FALSE
Cops3,FALSE
Cops4,FALSE
Cops5,TRUE
Cops6,FALSE
Cops7a,FALSE
Cops7b,FALSE
Cops8,TRUE
Cops9,TRUE
Copz1,FALSE
Copz2,FALSE
Coq10b,FALSE
Coq2,FALSE
Coq3,FALSE
Coq4,TRUE
Coq5,FALSE
Coq6,FALSE
Coq9,FALSE
Coro1c,FALSE
Cotl1,FALSE
Cox10,FALSE
Cox11,FALSE
Cox14,FALSE
Cox15,TRUE
Cox16,FALSE
Cox18,FALSE
Cox19,FALSE
Cox20,FALSE
Cox4i1,FALSE
Cox5a,FALSE
Cox5b,FALSE
Cox6a1,FALSE
Cox6b1,FALSE
Cox6c,FALSE
Cox7a2,FALSE
Cox7a2l,FALSE
Cox7b,FALSE
Cox7c,FALSE
Cox8a,FALSE
Cpd,FALSE
Cpe,FALSE
Cpeb2,FALSE
Cpeb3,FALSE
Cped1,FALSE
Cplane1,FALSE
Cpne2,FALSE
Cpne3,FALSE
Cpne8,FALSE
Cpped1,FALSE
Cpq,FALSE
Cpsf1,FALSE
Cpsf2,TRUE
Cpsf4,FALSE
Cpsf6,FALSE
Cpsf7,FALSE
Cpt1a,FALSE
Cpt1c,TRUE
Cpxm1,TRUE
Cr1l,FALSE
Crabp1,FALSE
Crabp2,FALSE
Crat,FALSE
Crbn,FALSE
Crcp,FALSE
Creb1,FALSE
Creb3,FALSE
Creb3l2,FALSE
Crebbp,FALSE
Crebrf,FALSE
Crebzf,FALSE
Creg1,FALSE
Creld2,FALSE
Crem,FALSE
Crim1,FALSE
Crip2,FALSE
Cript,TRUE
Crk,FALSE
Crlf1,FALSE
Crlf2,FALSE
Crlf3,FALSE
Crls1,FALSE
Crnkl1,FALSE
Crocc,FALSE
Crot,FALSE
Crtap,FALSE
Crtc1,FALSE
Crtc3,FALSE
Cry1,FALSE
Cryab,FALSE
Crybg1,FALSE
Crybg3,FALSE
Cryz,TRUE
Cs,FALSE
Csad,FALSE
Cse1l,FALSE
Csf1,FALSE
Csgalnact2,FALSE
Csk,FALSE
Csnk1a1,FALSE
Csnk1d,FALSE
Csnk1e,FALSE
Csnk1g1,FALSE
Csnk1g2,FALSE
Csnk1g3,FALSE
Csnk2a1,FALSE
Csnk2a2,FALSE
Cspg4,FALSE
Cspp1,FALSE
Csrnp2,FALSE
Csrp1,FALSE
Csrp2,FALSE
Cst3,FALSE
Cstb,FALSE
Cstf1,FALSE
Cstf2,FALSE
Cstf2t,FALSE
Cstf3,FALSE
Cstpp1,FALSE
Ctbp1,FALSE
Ctbp2,FALSE
Ctbs,FALSE
Ctc1,TRUE
Ctcf,FALSE
Ctdp1,FALSE
Ctdsp1,TRUE
Ctdspl,FALSE
Ctdspl2,FALSE
Ctif,FALSE
Ctnna1,FALSE
Ctnnal1,FALSE
Ctnnb1,FALSE
Ctnnbip1,FALSE
Ctnnbl1,FALSE
Ctnnd1,FALSE
Ctns,TRUE
Ctps1,FALSE
Ctps2,FALSE
Ctr9,FALSE
Ctsa,FALSE
Ctsb,FALSE
Ctsh,FALSE
Ctsl,TRUE
Ctsz,FALSE
Cttn,FALSE
Cttnbp2nl,FALSE
Ctu1,FALSE
Ctu2,FALSE
Ctxn1,TRUE
Cul1,FALSE
Cul2,FALSE
Cul3,FALSE
Cul4a,FALSE
Cul4b,FALSE
Cul5,FALSE
Cul7,FALSE
Cul9,TRUE
Cuta,TRUE
Cwc15,TRUE
Cwc22,TRUE
Cwc27,FALSE
Cwf19l2,FALSE
Cx3cl1,FALSE
Cxcl12,FALSE
Cxcl5,FALSE
Cxxc1,FALSE
Cxxc5,FALSE
Cyb561a3,FALSE
Cyb561d2,TRUE
Cyb5a,FALSE
Cyb5b,FALSE
Cyb5d1,FALSE
Cyb5d2,FALSE
Cyb5r1,TRUE
Cyb5r3,FALSE
Cyb5r4,FALSE
Cyba,FALSE
Cybc1,FALSE
Cyc1,FALSE
Cycs,TRUE
Cyfip1,FALSE
Cyld,FALSE
Cyp1b1,FALSE
Cyp20a1,FALSE
Cyp39a1,FALSE
Cyp4f13,TRUE
Cyp4f16,FALSE
Cyp4f17,FALSE
Cyp4v3,FALSE
Cyp51,FALSE
Cyrib,FALSE
Cystm1,FALSE
Cyth2,TRUE
Cyth3,FALSE
Czib,FALSE
D030056L22Rik,FALSE
D16Ertd472e,FALSE
D17H6S53E,FALSE
D2hgdh,FALSE
D5Ertd579e,FALSE
D6Wsu163e,TRUE
D8Ertd738e,FALSE
Daam1,FALSE
Dab2,FALSE
Dab2ip,FALSE
Dact3,FALSE
Dad1,FALSE
Dag1,FALSE
Dalrd3,TRUE
Dand5,FALSE
Dap,FALSE
Dap3,FALSE
Dapk2,FALSE
Dapp1,FALSE
Dars1,FALSE
Dazap1,FALSE
Dazap2,FALSE
Dbf4,FALSE
Dbi,FALSE
Dbn1,FALSE
Dbndd2,TRUE
Dbnl,FALSE
Dbr1,TRUE
Dcaf1,FALSE
Dcaf10,FALSE
Dcaf11,TRUE
Dcaf12,FALSE
Dcaf13,FALSE
Dcaf15,FALSE
Dcaf17,FALSE
Dcaf5,FALSE
Dcaf6,FALSE
Dcaf7,FALSE
Dcaf8,FALSE
Dcakd,FALSE
Dcbld1,FALSE
Dcbld2,FALSE
Dck,TRUE
Dclre1a,FALSE
Dclre1c,FALSE
Dcn,FALSE
Dcp1a,FALSE
Dcp2,FALSE
Dcps,FALSE
Dctd,FALSE
Dctn1,FALSE
Dctn2,FALSE
Dctn5,FALSE
Dctn6,FALSE
Dctpp1,FALSE
Dcun1d1,FALSE
Dcun1d3,FALSE
Dcun1d4,FALSE
Dcun1d5,FALSE
Dcxr,TRUE
Dda1,FALSE
Ddah1,FALSE
Ddb1,FALSE
Ddhd1,FALSE
Ddhd2,FALSE
Ddi2,FALSE
Ddit3,FALSE
Ddit4,FALSE
Ddost,FALSE
Ddr1,FALSE
Ddr2,FALSE
Ddrgk1,FALSE
Ddt,TRUE
Ddx1,FALSE
Ddx10,FALSE
Ddx11,FALSE
Ddx17,FALSE
Ddx18,FALSE
Ddx19a,FALSE
Ddx19b,FALSE
Ddx20,TRUE
Ddx23,FALSE
Ddx24,FALSE
Ddx27,FALSE
Ddx28,FALSE
Ddx31,FALSE
Ddx39b,FALSE
Ddx3x,FALSE
Ddx3y,FALSE
Ddx42,FALSE
Ddx46,FALSE
Ddx47,FALSE
Ddx49,FALSE
Ddx50,FALSE
Ddx51,FALSE
Ddx54,FALSE
Ddx55,FALSE
Ddx56,TRUE
Deaf1,FALSE
Decr1,FALSE
Decr2,FALSE
Dedd2,FALSE
Def8,FALSE
Degs1,FALSE
Dek,FALSE
Dele1,FALSE
Dennd10,FALSE
Dennd1a,FALSE
Dennd2b,FALSE
Dennd4a,FALSE
Dennd4c,FALSE
Dennd5a,FALSE
Dennd5b,FALSE
Dennd6a,FALSE
Depdc5,FALSE
Deptor,FALSE
Dera,FALSE
Derl1,FALSE
Derl2,FALSE
Derpc,FALSE
Desi1,FALSE
Desi2,FALSE
Dexi,FALSE
Dffa,FALSE
Dgat1,FALSE
Dgcr6,FALSE
Dgcr8,FALSE
Dgka,FALSE
Dgkd,FALSE
Dgke,FALSE
Dgkh,FALSE
Dgkq,FALSE
Dguok,FALSE
Dhcr24,FALSE
Dhcr7,FALSE
Dhodh,TRUE
Dhps,FALSE
Dhrs1,FALSE
Dhrs9,FALSE
Dhx15,FALSE
Dhx16,FALSE
Dhx29,FALSE
Dhx30,FALSE
Dhx35,FALSE
Dhx36,FALSE
Dhx37,FALSE
Dhx38,FALSE
Dhx40,FALSE
Dhx57,FALSE
Dhx8,FALSE
Diablo,TRUE
Diaph1,FALSE
Diaph2,FALSE
Diaph3,FALSE
Dicer1,FALSE
Dido1,FALSE
Dimt1,FALSE
Dio3,FALSE
Dip2b,FALSE
Dipk1b,FALSE
Dipk2a,FALSE
Dis3,FALSE
Disp1,FALSE
Dixdc1,FALSE
Dkc1,FALSE
Dlat,FALSE
Dlc1,FALSE
Dld,FALSE
Dlg1,FALSE
Dlg3,FALSE
Dlg4,FALSE
Dlg5,FALSE
Dlgap4,FALSE
Dll1,FALSE
Dlst,FALSE
Dmac1,FALSE
Dmap1,FALSE
Dmtf1,FALSE
Dmxl2,FALSE
Dnaaf10,FALSE
Dnaaf5,FALSE
Dnaaf9,FALSE
Dnaja2,FALSE
Dnaja3,FALSE
Dnaja4,FALSE
Dnajb1,FALSE
Dnajb11,FALSE
Dnajb12,FALSE
Dnajb2,FALSE
Dnajb4,TRUE
Dnajb6,FALSE
Dnajb9,TRUE
Dnajc1,FALSE
Dnajc10,TRUE
Dnajc11,FALSE
Dnajc13,FALSE
Dnajc15,FALSE
Dnajc16,FALSE
Dnajc17,FALSE
Dnajc18,FALSE
Dnajc2,FALSE
Dnajc21,FALSE
Dnajc24,FALSE
Dnajc25,FALSE
Dnajc3,FALSE
Dnajc30,FALSE
Dnajc5,FALSE
Dnajc7,FALSE
Dnajc8,FALSE
Dnajc9,TRUE
Dnal1,FALSE
Dnal4,FALSE
Dnase2a,TRUE
Dnlz,FALSE
Dnm1,FALSE
Dnm1l,FALSE
Dnm2,FALSE
Dnmbp,FALSE
Dnmt1,FALSE
Dnmt3a,FALSE
Dnpep,FALSE
Dnph1,FALSE
Dnttip2,FALSE
Doc2g,TRUE
Dock1,FALSE
Dock11,FALSE
Dock4,FALSE
Dock5,FALSE
Dock7,FALSE
Dock9,FALSE
Dok1,FALSE
Dok4,FALSE
Dolk,FALSE
Dolpp1,FALSE
Donson,FALSE
Dop1a,FALSE
Dop1b,FALSE
Dot1l,FALSE
Dpcd,FALSE
Dph1,FALSE
Dph3,FALSE
Dph5,FALSE
Dph6,FALSE
Dph7,TRUE
Dpm3,FALSE
Dpp7,TRUE
Dpp8,FALSE
Dpp9,FALSE
Dpy19l3,FALSE
Dpy19l4,FALSE
Dpy30,FALSE
Dpysl2,FALSE
Dpysl3,FALSE
Dr1,FALSE
Dram1,FALSE
Dram2,FALSE
Drap1,FALSE
Dse,FALSE
Dsel,FALSE
Dsn1,FALSE
Dst,FALSE
Dstn,FALSE
Dstyk,FALSE
Dtna,FALSE
Dtnb,FALSE
Dtnbp1,FALSE
Dtx2,FALSE
Dtx3l,FALSE
Dtx4,FALSE
Dtymk,FALSE
Dus2,FALSE
Dusp1,FALSE
Dusp10,FALSE
Dusp11,FALSE
Dusp12,FALSE
Dusp14,FALSE
Dusp16,FALSE
Dusp3,FALSE
Dusp5,FALSE
Dusp6,FALSE
Dusp7,FALSE
Dut,FALSE
Dvl1,FALSE
Dxo,FALSE
Dym,FALSE
Dync1h1,FALSE
Dync1i2,FALSE
Dync1li1,FALSE
Dync1li2,FALSE
Dync2h1,FALSE
Dync2i1,FALSE
Dync2i2,FALSE
Dync2li1,FALSE
Dynll1,TRUE
Dynll2,FALSE
Dynlrb1,FALSE
Dynlt1a,TRUE
Dynlt1b,FALSE
Dynlt1c,FALSE
Dynlt1f,FALSE
Dynlt3,FALSE
Dyrk1a,FALSE
Dyrk1b,FALSE
Dyrk2,FALSE
Dysf,FALSE
Dzip1l,FALSE
Dzip3,FALSE
E130308A19Rik,FALSE
E2f3,FALSE
E2f5,FALSE
E2f6,FALSE
ENSMUSG00000121571,FALSE
ENSMUSG00000121572,FALSE
ENSMUSG00000121577,FALSE
ENSMUSG00000121920,FALSE
Eaf1,FALSE
Eapp,FALSE
Ears2,TRUE
Ebag9,FALSE
Ebf1,FALSE
Ebf3,FALSE
Ebf4,FALSE
Ebna1bp2,FALSE
Ebp,FALSE
Ebpl,FALSE
Ecd,FALSE
Ece1,FALSE
Ece2,TRUE
Echdc1,FALSE
Echdc2,FALSE
Echs1,FALSE
Eci1,FALSE
Eci2,FALSE
Ecm1,FALSE
Ecm2,FALSE
Ecpas,FALSE
Ecrg4,FALSE
Ect2,FALSE
Edc3,FALSE
Edc4,FALSE
Edem1,FALSE
Edem3,FALSE
Edf1,FALSE
Edil3,FALSE
Edrf1,FALSE
Eea1,FALSE
Eed,FALSE
Eef1a1,FALSE
Eef1akmt2,FALSE
Eef1akmt4,FALSE
Eef1b2,FALSE
Eef1e1,FALSE
Eef1g,FALSE
Eef2k,FALSE
Eefsec,FALSE
Efcab14,FALSE
Efemp1,FALSE
Efemp2,FALSE
Efhd2,FALSE
Efl1,FALSE
Efna5,FALSE
Efnb1,FALSE
Efnb2,FALSE
Efr3a,FALSE
Eftud2,FALSE
Egfr,FALSE
Egln1,FALSE
Egln2,FALSE
Egr1,FALSE
Ehbp1l1,FALSE
Ehd1,FALSE
Ehmt1,FALSE
Eid1,FALSE
Eid3,FALSE
Eif1,FALSE
Eif1a,TRUE
Eif1ad,FALSE
Eif1ax,FALSE
Eif1b,FALSE
Eif2a,FALSE
Eif2ak1,FALSE
Eif2ak2,FALSE
Eif2ak3,FALSE
Eif2ak4,FALSE
Eif2b1,FALSE
Eif2b2,FALSE
Eif2b3,FALSE
Eif2b4,FALSE
Eif2b5,FALSE
Eif2d,TRUE
Eif2s1,FALSE
Eif2s2,FALSE
Eif2s3x,FALSE
Eif2s3y,FALSE
Eif3a,FALSE
Eif3c,FALSE
Eif3e,FALSE
Eif3f,FALSE
Eif3g,FALSE
Eif3h,FALSE
Eif3i,FALSE
Eif3j1,FALSE
Eif3j2,FALSE
Eif3k,FALSE
Eif3l,FALSE
Eif3m,FALSE
Eif4a2,TRUE
Eif4a3,FALSE
Eif4b,FALSE
Eif4e,FALSE
Eif4e2,FALSE
Eif4ebp1,FALSE
Eif4ebp2,FALSE
Eif4ebp3,FALSE
Eif4g2,FALSE
Eif4g3,FALSE
Eif4h,FALSE
Eif5,FALSE
Eif5a,FALSE
Eif5a2,TRUE
Eif5b,TRUE
Eipr1,FALSE
Elac2,FALSE
Elavl1,FALSE
Elf1,FALSE
Elf2,FALSE
Elf4,FALSE
Elk3,FALSE
Elk4,FALSE
Ell2,FALSE
Elmod3,TRUE
Eloa,FALSE
Elob,FALSE
Eloc,FALSE
Elof1,FALSE
Elovl1,FALSE
Elovl5,FALSE
Elovl6,FALSE
Elovl7,FALSE
Elp1,FALSE
Elp2,FALSE
Elp3,FALSE
Elp4,FALSE
Elp5,TRUE
Elp6,FALSE
Emc2,FALSE
Emc3,FALSE
Emc4,FALSE
Emc6,FALSE
Emc7,FALSE
Emc8,FALSE
Emc9,FALSE
Emd,FALSE
Emg1,FALSE
Emilin2,FALSE
Eml1,FALSE
Eml4,FALSE
Emp1,FALSE
Emp2,FALSE
Emp3,FALSE
Emsy,FALSE
Enah,FALSE
Enc1,FALSE
Endov,FALSE
Enkd1,TRUE
Eno1,FALSE
Eno1b,FALSE
Eno2,FALSE
Eno3,TRUE
Enoph1,FALSE
Enpp1,FALSE
Enpp2,FALSE
Ensa,FALSE
Entpd4,FALSE
Entpd4b,FALSE
Entpd6,FALSE
Entpd7,FALSE
Entrep3,FALSE
Eny2,FALSE
Eogt,TRUE
Eola1,FALSE
Ep300,FALSE
Ep400,FALSE
Epb41,FALSE
Epb41l2,FALSE
Epb41l3,FALSE
Epb41l5,FALSE
Epc1,FALSE
Epc2,FALSE
Epdr1,FALSE
Epg5,FALSE
Epha2,FALSE
Epha7,TRUE
Ephb2,FALSE
Ephb3,FALSE
Ephb4,FALSE
Ephb6,FALSE
Ephx1,FALSE
Epm2aip1,TRUE
Epn1,FALSE
Epo,FALSE
Eprs1,FALSE
Eps15,FALSE
Eps15l1,FALSE
Eps8,FALSE
Eps8l2,FALSE
Eral1,TRUE
Erap1,FALSE
Erbb2,FALSE
Erbin,FALSE
Erc1,FALSE
Erc2,FALSE
Ercc1,FALSE
Ercc2,FALSE
Ercc3,FALSE
Ercc4,FALSE
Ercc5,TRUE
Ercc6,FALSE
Ercc6l2,FALSE
Ercc8,FALSE
Ereg,FALSE
Erf,FALSE
Erg28,FALSE
Ergic1,FALSE
Ergic2,FALSE
Ergic3,FALSE
Erh,FALSE
Eri1,FALSE
Eri2,TRUE
Eri3,FALSE
Erich1,FALSE
Erlec1,FALSE
Ermard,FALSE
Ermardl1,FALSE
Ermardl2,FALSE
Ermp1,FALSE
Ern1,FALSE
Ero1a,TRUE
Erp29,FALSE
Erp44,FALSE
Errfi1,FALSE
Esco1,FALSE
Esd,FALSE
Esf1,FALSE
Ess2,FALSE
Esyt1,FALSE
Esyt2,FALSE
Etf1,FALSE
Etfa,FALSE
Etfb,FALSE
Etfdh,FALSE
Etnk1,FALSE
Ets1,FALSE
Ets2,FALSE
Etv3,FALSE
Etv4,FALSE
Etv5,FALSE
Etv6,FALSE
Eva1b,FALSE
Eva1c,FALSE
Evc,FALSE
Evc2,FALSE
Evi5,TRUE
Evi5l,FALSE
Ewsr1,FALSE
Exo5,FALSE
Exoc1,FALSE
Exoc2,FALSE
Exoc3,TRUE
Exoc4,FALSE
Exoc5,TRUE
Exoc6b,FALSE
Exoc7,FALSE
Exoc8,FALSE
Exosc1,FALSE
Exosc10,FALSE
Exosc2,FALSE
Exosc3,FALSE
Exosc6,FALSE
Exosc7,FALSE
Exosc8,FALSE
Exosc9,TRUE
Ext1,FALSE
Ext2,FALSE
Extl2,FALSE
Extl3,FALSE
Eya3,FALSE
Eya4,FALSE
Ezh2,FALSE
Ezr,FALSE
F2r,FALSE
F3,FALSE
Faap100,FALSE
Fabp3,FALSE
Fabp4,FALSE
Fabp5,FALSE
Fads1,FALSE
Fads2,TRUE
Fads3,FALSE
Faf1,FALSE
Faf2,FALSE
Fah,FALSE
Fahd1,FALSE
Faim,FALSE
Fam107b,FALSE
Fam110a,FALSE
Fam111a,FALSE
Fam114a1,FALSE
Fam114a2,FALSE
Fam117a,TRUE
Fam117b,FALSE
Fam118a,FALSE
Fam118b,FALSE
Fam120a,FALSE
Fam120b,FALSE
Fam120c,FALSE
Fam135a,FALSE
Fam13b,FALSE
Fam149a,FALSE
Fam149b,FALSE
Fam162a,FALSE
Fam168a,FALSE
Fam171a1,FALSE
Fam171a2,TRUE
Fam174c,TRUE
Fam177a,FALSE
Fam177a2,FALSE
Fam185a,FALSE
Fam193a,FALSE
Fam193b,FALSE
Fam199x,FALSE
Fam204a,FALSE
Fam20a,FALSE
Fam20b,FALSE
Fam20c,FALSE
Fam210a,FALSE
Fam216a,FALSE
Fam219b,FALSE
Fam220a,FALSE
Fam222b,FALSE
Fam234a,FALSE
Fam32a,FALSE
Fam3a,FALSE
Fam3c,FALSE
Fam43a,FALSE
Fam50a,TRUE
Fam53a,TRUE
Fam53c,FALSE
Fam76a,FALSE
Fam76b,FALSE
Fam83d,FALSE
Fam83h,FALSE
Fam8a1,FALSE
Fam91a1,FALSE
Fam98a,FALSE
Fam98b,FALSE
Fam98c,TRUE
Fan1,FALSE
Fancc,FALSE
Fancm,FALSE
Far1,FALSE
Farp1,FALSE
Farp2,FALSE
Fars2,FALSE
Farsa,FALSE
Farsb,FALSE
Fas,TRUE
Fasn,FALSE
Fastk,FALSE
Fastkd1,FALSE
Fastkd2,FALSE
Fastkd3,FALSE
Fat1,FALSE
Fat4,FALSE
Faxc,FALSE
Fbf1,TRUE
Fbh1,FALSE
Fblim1,FALSE
Fbln1,FALSE
Fbln2,FALSE
Fbln5,FALSE
Fbn1,FALSE
Fbn2,FALSE
Fbrs,FALSE
Fbxl12,FALSE
Fbxl14,FALSE
Fbxl17,FALSE
Fbxl18,FALSE
Fbxl20,FALSE
Fbxl3,FALSE
Fbxl5,FALSE
Fbxl9,FALSE
Fbxo10,FALSE
Fbxo11,FALSE
Fbxo17,TRUE
Fbxo2,TRUE
Fbxo21,FALSE
Fbxo22,FALSE
Fbxo25,FALSE
Fbxo28,FALSE
Fbxo3,FALSE
Fbxo30,FALSE
Fbxo31,FALSE
Fbxo33,FALSE
Fbxo34,FALSE
Fbxo38,FALSE
Fbxo4,FALSE
Fbxo42,FALSE
Fbxo45,FALSE
Fbxo46,FALSE
Fbxo5,TRUE
Fbxo6,TRUE
Fbxo7,FALSE
Fbxo8,FALSE
Fbxo9,FALSE
Fbxw17,FALSE
Fbxw2,TRUE
Fbxw4,FALSE
Fbxw5,FALSE
Fbxw7,FALSE
Fbxw8,FALSE
Fbxw9,FALSE
Fcf1,FALSE
Fcho2,FALSE
Fchsd2,FALSE
Fcsk,FALSE
Fdft1,FALSE
Fdx1,FALSE
Fech,FALSE
Fem1a,FALSE
Fem1b,FALSE
Fem1c,FALSE
Fen1,TRUE
Fer,FALSE
Fermt2,FALSE
Fez2,FALSE
Fgd1,FALSE
Fgd3,FALSE
Fgd6,FALSE
Fgf2,FALSE
Fgf7,FALSE
Fgfr1,FALSE
Fgfr1op2,FALSE
Fgfr2,FALSE
Fgfrl1,FALSE
Fh1,FALSE
Fhdc1,FALSE
Fhip1a,FALSE
Fhip1b,FALSE
Fhip2a,FALSE
Fhip2b,FALSE
Fhl1,FALSE
Fhl2,FALSE
Fhl3,FALSE
Fhod1,FALSE
Fhod3,FALSE
Fibp,FALSE
Fig4,FALSE
Filip1l,FALSE
Fip1l1,FALSE
Fitm2,FALSE
Fiz1,FALSE
Fkbp10,FALSE
Fkbp11,FALSE
Fkbp14,FALSE
Fkbp15,FALSE
Fkbp2,FALSE
Fkbp3,FALSE
Fkbp4,FALSE
Fkbp5,FALSE
Fkbp7,FALSE
Fkbp8,FALSE
Fkbp9,FALSE
Fkrp,FALSE
Fktn,FALSE
Flad1,FALSE
Flcn,FALSE
Flii,FALSE
Flna,FALSE
Flnb,FALSE
Flnc,FALSE
Flot1,FALSE
Flot2,FALSE
Flrt2,FALSE
Flrt3,FALSE
Flvcr1,FALSE
Flywch1,TRUE
Fmc1,FALSE
Fmn1,FALSE
Fmnl2,FALSE
Fmnl3,FALSE
Fmr1,FALSE
Fn1,FALSE
Fnbp1,FALSE
Fnbp1l,FALSE
Fndc3a,FALSE
Fndc3b,FALSE
Fnip1,FALSE
Fnip2,FALSE
Fnta,FALSE
Fntb,FALSE
Focad,FALSE
Fos,FALSE
Fosl2,FALSE
Foxc1,FALSE
Foxc2,FALSE
Foxf1,FALSE
Foxf2,FALSE
Foxg1,FALSE
Foxj2,FALSE
Foxj3,FALSE
Foxk2,FALSE
Foxl1,FALSE
Foxm1,FALSE
Foxn2,FALSE
Foxn3,FALSE
Foxo1,FALSE
Foxo3,FALSE
Foxo4,FALSE
Foxp1,FALSE
Foxp4,FALSE
Foxred1,TRUE
Foxred2,TRUE
Fpgs,FALSE
Fpgt,TRUE
Frg1,FALSE
Frk,FALSE
Frmd4a,FALSE
Frmd6,FALSE
Frmd8,TRUE
Frrs1,TRUE
Frs2,FALSE
Frs3,TRUE
Fryl,FALSE
Fscn1,FALSE
Fstl1,FALSE
Fstl3,FALSE
Fth1,FALSE
Ftl1,FALSE
Ftl1-ps1,FALSE
Fto,FALSE
Ftsj1,TRUE
Ftsj3,FALSE
Fubp1,FALSE
Fubp3,FALSE
Fuca1,FALSE
Fundc1,FALSE
Fundc2,FALSE
Fus,FALSE
Fut10,FALSE
Fuz,TRUE
Fv1,FALSE
Fxr1,FALSE
Fxyd5,FALSE
Fyco1,FALSE
Fyn,FALSE
Fyttd1,FALSE
Fzd1,FALSE
Fzd2,FALSE
Fzd5,FALSE
Fzd6,FALSE
Fzd7,FALSE
Fzd8,FALSE
G3bp1,FALSE
G3bp2,FALSE
G6pc3,FALSE
G6pdx,FALSE
Gaa,FALSE
Gab1,FALSE
Gab2,FALSE
Gabarapl1,FALSE
Gabarapl2,FALSE
Gabbr1,FALSE
Gabpa,TRUE
Gabpb1,TRUE
Gabpb2,FALSE
Gadd45a,FALSE
Gadd45b,FALSE
Gadd45g,FALSE
Gadd45gip1,FALSE
Gak,FALSE
Galc,FALSE
Gale,TRUE
Galk1,FALSE
Galk2,FALSE
Galnt1,FALSE
Galnt10,FALSE
Galnt11,FALSE
Galnt13,FALSE
Galnt18,FALSE
Galnt2,FALSE
Galnt4,FALSE
Galnt7,FALSE
Gamt,FALSE
Ganab,FALSE
Gap43,FALSE
Gapdh,FALSE
Garem1,FALSE
Garnl3,FALSE
Garre1,FALSE
Gars1,FALSE
Gas2,FALSE
Gas2l1,FALSE
Gas6,FALSE
Gas7,FALSE
Gas8,FALSE
Gask1b,FALSE
Gata2,FALSE
Gata3,FALSE
Gata6,FALSE
Gatad1,FALSE
Gatad2a,FALSE
Gatad2b,FALSE
Gatb,FALSE
Gatc,TRUE
Gatd1,TRUE
Gatd3a,FALSE
Gba1,TRUE
Gba2,FALSE
Gbf1,FALSE
Gbp2,FALSE
Gcat,TRUE
Gcc1,FALSE
Gcc2,FALSE
Gcdh,FALSE
Gcfc2,FALSE
Gch1,FALSE
Gclc,FALSE
Gclm,FALSE
Gcn1,FALSE
Gcnt4,FALSE
Gcsh,FALSE
Gda,FALSE
Gdap2,FALSE
Gde1,FALSE
Gdi2,FALSE
Gdpd1,FALSE
Gdpd2,FALSE
Gem,FALSE
Gemin4,FALSE
Gemin6,TRUE
Gemin8,FALSE
Get1,FALSE
Get3,TRUE
Get4,FALSE
Gfer,FALSE
Gfm1,FALSE
Gfm2,FALSE
Gfod1,FALSE
Gfod2,FALSE
Gfpt1,FALSE
Gfra1,FALSE
Gfus,TRUE
Gga1,TRUE
Gga2,TRUE
Gga3,FALSE
Ggcx,FALSE
Ggh,FALSE
Ggnbp2,FALSE
Ggps1,FALSE
